Date,Open,High,Low,Close,Adj Close,Volume
2021-11-11,167.52,168.68,166.9,167.61,148.79,"5,815,300"
2021-11-12,167.65,167.74,165.72,166.86,148.13,"8,113,400"
2021-11-15,167.21,167.79,166.0,166.56,147.86,"6,492,500"
2021-11-16,167.06,167.07,165.12,165.36,146.79,"9,706,100"
2021-11-17,165.21,165.56,163.39,164.47,146.0,"9,909,600"
2021-11-18,164.39,164.85,162.56,163.05,144.74,"8,122,500"
2021-11-19,161.3,162.11,159.45,160.92,142.85,"12,193,600"
2021-11-22,164.16,165.98,162.99,164.35,145.9,"14,549,900"
2021-11-23,165.5,168.56,165.37,168.28,149.39,"12,354,400"
2021-11-24,168.46,169.44,166.44,166.96,148.21,"9,629,800"
2021-11-26,162.14,162.65,158.82,161.93,143.75,"13,619,300"
2021-11-29,163.31,164.78,159.82,161.23,143.13,"12,104,400"
2021-11-30,159.16,160.63,158.29,158.83,141.0,"18,922,600"
2021-12-01,161.0,163.27,157.8,157.89,140.16,"12,253,400"
2021-12-02,159.83,163.25,158.8,161.21,143.11,"12,969,900"
2021-12-03,161.5,161.83,157.19,158.29,140.52,"12,681,800"
2021-12-06,161.01,162.61,159.46,160.16,142.18,"11,186,500"
2021-12-07,161.88,163.39,161.16,162.57,144.32,"9,851,600"
2021-12-08,162.66,163.27,160.17,160.71,142.67,"11,705,700"
2021-12-09,159.65,160.93,158.65,160.46,142.44,"11,189,600"
2021-12-10,161.32,161.7,159.13,159.82,141.88,"10,405,400"
2021-12-13,159.5,159.79,157.28,157.92,140.19,"12,069,000"
2021-12-14,157.45,160.89,157.3,159.13,141.26,"12,563,600"
2021-12-15,159.85,159.85,157.35,157.94,140.21,"14,014,200"
2021-12-16,160.39,161.82,158.7,160.41,142.4,"19,542,800"
2021-12-17,159.32,159.38,155.18,156.76,139.16,"28,082,000"
2021-12-20,154.51,154.7,151.84,153.94,136.66,"15,148,000"
2021-12-21,155.41,157.18,155.09,156.09,138.56,"11,291,300"
2021-12-22,155.75,157.06,155.24,156.7,139.11,"7,273,000"
2021-12-23,157.61,159.12,157.21,157.26,139.6,"8,055,200"
2021-12-27,157.6,158.2,156.34,158.16,140.4,"6,188,100"
2021-12-28,158.2,160.15,158.08,158.64,140.83,"6,342,300"
2021-12-29,158.85,159.63,158.15,158.56,140.76,"6,398,900"
2021-12-30,159.11,160.24,158.37,158.48,140.69,"6,948,200"
2021-12-31,158.45,159.29,157.96,158.35,140.57,"5,805,900"
2022-01-03,159.86,162.64,159.51,161.7,143.54,"13,120,900"
2022-01-04,164.31,168.58,164.23,167.83,148.99,"20,195,800"
2022-01-05,167.82,168.36,163.73,163.78,146.26,"17,539,400"
2022-01-06,166.91,167.37,163.87,165.52,147.82,"14,047,500"
2022-01-07,165.67,167.53,165.06,167.16,149.28,"13,913,300"
2022-01-10,169.07,169.31,165.53,167.32,149.42,"12,922,500"
2022-01-11,168.26,168.52,166.31,167.49,149.58,"11,854,100"
2022-01-12,168.46,169.59,167.18,168.44,150.42,"12,568,000"
2022-01-13,168.34,169.81,167.89,168.23,150.24,"13,623,400"
2022-01-14,160.76,161.03,156.9,157.89,141.0,"40,158,400"
2022-01-18,155.78,155.78,150.54,151.27,135.09,"32,324,800"
2022-01-19,151.57,152.23,148.55,148.93,133.0,"22,380,000"
2022-01-20,148.99,150.61,147.36,147.66,131.87,"14,860,800"
2022-01-21,147.5,147.51,144.27,145.08,129.56,"20,705,400"
2022-01-24,142.28,145.48,139.57,144.95,129.45,"28,471,400"
2022-01-25,143.65,146.85,140.79,146.53,130.86,"18,915,900"
2022-01-26,148.72,150.57,145.96,147.92,132.1,"20,709,100"
2022-01-27,149.42,150.38,144.13,145.31,129.77,"17,536,800"
2022-01-28,144.19,146.76,142.17,146.61,130.93,"14,117,000"
2022-01-31,145.64,148.79,144.67,148.6,132.71,"13,985,700"
2022-02-01,148.69,151.47,148.3,151.15,134.98,"14,584,900"
2022-02-02,150.5,150.94,148.07,149.94,133.9,"12,441,100"
2022-02-03,150.0,151.65,148.29,148.7,132.8,"12,474,900"
2022-02-04,149.1,153.5,148.77,152.56,136.24,"16,654,400"
2022-02-07,153.27,153.62,150.85,153.07,136.7,"12,572,300"
2022-02-08,155.0,158.48,154.8,155.95,139.27,"20,411,400"
2022-02-09,156.59,157.43,155.82,156.6,139.85,"9,131,100"
2022-02-10,156.66,159.03,155.22,155.95,139.27,"16,455,600"
2022-02-11,155.61,158.19,152.97,153.92,137.46,"16,830,000"
2022-02-14,152.73,153.68,150.32,152.49,136.18,"17,026,500"
2022-02-15,154.51,155.94,153.85,154.72,138.17,"9,500,000"
2022-02-16,153.74,156.1,153.74,155.0,138.42,"9,076,500"
2022-02-17,153.0,153.73,150.67,151.43,135.23,"11,367,500"
2022-02-18,152.13,154.14,151.13,152.14,135.87,"11,733,300"
2022-02-22,150.6,153.24,150.41,151.87,135.63,"11,333,500"
2022-02-23,153.12,153.3,147.97,148.69,132.79,"11,799,000"
2022-02-24,142.94,144.99,139.78,144.55,129.09,"25,655,100"
2022-02-25,145.25,150.13,144.91,147.97,132.14,"18,367,700"
2022-02-28,143.55,145.06,140.88,141.8,126.63,"31,315,300"
2022-03-01,140.04,140.48,133.58,136.45,121.86,"36,840,400"
2022-03-02,137.29,140.04,136.61,139.28,124.38,"19,405,600"
2022-03-03,139.84,140.98,137.06,138.29,123.5,"16,640,800"
2022-03-04,134.94,135.42,132.4,134.4,120.03,"21,016,000"
2022-03-07,132.17,132.69,128.95,129.21,115.39,"27,560,100"
2022-03-08,129.64,131.79,127.27,128.3,114.58,"19,207,800"
2022-03-09,132.9,135.24,132.44,133.44,119.17,"17,536,200"
2022-03-10,131.86,133.45,130.32,131.86,117.76,"15,604,200"
2022-03-11,132.49,134.08,128.42,128.89,115.1,"20,061,800"
2022-03-14,129.46,132.92,129.23,130.17,116.25,"15,786,900"
2022-03-15,131.8,133.55,131.13,132.48,118.31,"15,096,600"
2022-03-16,134.87,138.49,134.43,138.4,123.6,"20,354,900"
2022-03-17,136.86,140.19,135.92,140.15,125.16,"17,050,500"
2022-03-18,140.19,140.85,138.46,140.1,125.12,"23,656,500"
2022-03-21,140.35,140.76,138.73,139.65,124.71,"12,676,100"
2022-03-22,142.27,143.93,141.72,142.62,127.37,"13,548,600"
2022-03-23,140.98,141.59,139.2,139.78,124.83,"12,093,200"
2022-03-24,140.3,140.71,139.11,140.69,125.64,"10,017,600"
2022-03-25,141.09,143.18,140.8,141.92,126.74,"8,383,500"
2022-03-28,140.0,140.97,137.9,140.87,125.8,"10,818,100"
2022-03-29,143.35,143.6,140.24,141.18,126.08,"11,316,500"
2022-03-30,141.9,142.12,139.91,140.54,125.51,"8,771,000"
2022-03-31,139.83,140.35,136.26,136.32,121.74,"17,353,900"
2022-04-01,137.4,137.41,133.8,135.31,120.84,"15,721,300"
2022-04-04,134.12,136.94,132.89,135.91,121.37,"17,416,400"
2022-04-05,134.07,135.4,133.01,133.34,119.96,"12,110,300"
2022-04-06,131.58,132.56,130.96,131.49,118.3,"12,914,700"
2022-04-07,130.95,131.92,128.73,131.09,117.94,"12,994,200"
2022-04-08,131.67,133.9,131.49,133.49,120.1,"13,126,900"
2022-04-11,133.0,134.9,132.57,133.0,119.66,"10,466,400"
2022-04-12,132.14,134.58,130.7,131.54,118.34,"12,989,900"
2022-04-13,126.94,129.25,126.01,127.3,114.53,"30,838,000"
2022-04-14,126.5,128.3,125.02,126.12,113.47,"18,835,200"
2022-04-18,125.67,129.24,125.54,128.46,115.57,"11,834,400"
2022-04-19,128.45,131.32,128.23,131.12,117.96,"15,015,400"
2022-04-20,132.52,133.51,131.34,131.58,118.38,"13,430,200"
2022-04-21,132.22,132.81,129.96,130.56,117.46,"12,174,200"
2022-04-22,130.28,130.52,126.69,126.81,114.09,"14,318,800"
2022-04-25,126.01,127.12,123.11,126.77,114.05,"17,149,000"
2022-04-26,124.64,126.41,122.87,123.02,110.68,"17,209,500"
2022-04-27,122.33,123.56,121.22,121.42,109.24,"17,215,200"
2022-04-28,122.81,123.65,121.14,123.34,110.96,"13,015,600"
2022-04-29,123.05,123.61,118.9,119.36,107.38,"14,874,800"
2022-05-02,119.88,120.71,118.22,120.45,108.36,"18,545,000"
2022-05-03,121.53,124.17,120.78,123.03,110.69,"15,720,900"
2022-05-04,122.8,127.4,122.74,127.1,114.35,"17,128,500"
2022-05-05,125.25,126.1,122.16,123.92,111.49,"15,055,400"
2022-05-06,123.8,124.29,121.18,123.72,111.31,"14,417,900"
2022-05-09,122.11,123.33,120.5,121.86,109.63,"14,312,300"
2022-05-10,123.11,123.78,117.56,118.89,106.96,"16,382,400"
2022-05-11,119.3,122.89,117.94,118.14,106.29,"14,630,300"
2022-05-12,117.0,118.32,115.37,118.04,106.2,"16,318,800"
2022-05-13,119.41,120.25,117.96,119.09,107.14,"10,443,200"
2022-05-16,118.54,119.46,117.23,118.26,106.39,"10,269,000"
2022-05-17,121.04,122.97,120.81,122.18,109.92,"11,160,200"
2022-05-18,121.3,121.97,119.53,120.09,108.04,"12,664,900"
2022-05-19,118.19,119.65,117.63,118.31,106.44,"12,765,800"
2022-05-20,119.46,119.67,115.02,117.34,105.57,"13,150,100"
2022-05-23,120.46,126.57,120.45,124.6,112.1,"24,376,700"
2022-05-24,124.36,127.49,123.11,126.36,113.68,"19,324,900"
2022-05-25,126.28,127.86,125.17,127.24,114.47,"12,780,400"
2022-05-26,128.37,130.19,128.21,129.44,116.45,"15,990,900"
2022-05-27,130.16,131.27,129.14,131.27,118.1,"11,177,800"
2022-05-31,130.18,133.15,129.71,132.23,118.96,"17,015,000"
2022-06-01,132.87,132.87,128.67,129.91,116.88,"10,768,000"
2022-06-02,129.9,132.01,128.67,132.0,118.76,"8,374,800"
2022-06-03,131.21,131.77,129.99,130.16,117.1,"8,596,000"
2022-06-06,131.09,132.39,129.46,129.73,116.71,"11,323,500"
2022-06-07,128.83,130.32,128.62,130.07,117.02,"6,722,200"
2022-06-08,129.0,129.45,126.9,128.0,115.16,"8,422,100"
2022-06-09,127.37,128.1,125.27,125.31,112.74,"13,560,100"
2022-06-10,122.59,123.4,119.32,119.55,107.55,"12,945,200"
2022-06-13,116.86,117.95,115.06,115.99,104.35,"16,805,600"
2022-06-14,115.55,117.32,113.22,114.06,102.62,"13,357,900"
2022-06-15,115.62,116.95,113.17,115.41,103.83,"14,083,500"
2022-06-16,113.86,114.26,111.87,113.43,102.05,"16,724,900"
2022-06-17,113.54,114.63,112.16,113.03,101.69,"30,919,900"
2022-06-21,115.87,117.03,115.04,115.83,104.21,"11,680,500"
2022-06-22,114.88,116.2,114.39,115.18,103.62,"9,842,700"
2022-06-23,115.01,115.18,111.48,113.92,102.49,"11,851,500"
2022-06-24,113.23,117.82,112.83,117.32,105.55,"14,841,100"
2022-06-27,118.06,118.5,115.64,116.38,104.7,"11,280,500"
2022-06-28,117.67,119.29,115.6,115.82,104.2,"11,590,900"
2022-06-29,116.0,116.82,114.73,115.3,103.73,"9,338,400"
2022-06-30,113.17,114.08,110.93,112.61,101.31,"15,172,600"
2022-07-01,112.65,114.42,111.16,114.05,102.61,"10,573,600"
2022-07-05,110.77,112.71,109.3,112.62,102.22,"12,514,200"
2022-07-06,111.73,112.99,110.79,111.89,101.55,"10,656,200"
2022-07-07,113.5,114.9,113.4,114.72,104.12,"10,347,400"
2022-07-08,115.16,115.65,113.61,114.36,103.8,"8,807,800"
2022-07-11,113.55,114.23,112.22,112.86,102.43,"7,939,500"
2022-07-12,112.58,115.18,112.26,112.97,102.53,"11,250,900"
2022-07-13,111.75,112.48,110.38,111.91,101.57,"12,979,900"
2022-07-14,107.99,108.23,106.06,108.0,98.02,"26,204,800"
2022-07-15,109.16,113.88,107.67,112.95,102.52,"18,863,900"
2022-07-18,114.77,115.84,111.29,111.79,101.46,"13,977,900"
2022-07-19,113.13,114.94,112.67,114.56,103.98,"11,862,300"
2022-07-20,114.1,114.74,113.48,114.54,103.96,"11,667,500"
2022-07-21,114.44,115.53,113.37,115.32,104.67,"11,595,900"
2022-07-22,115.24,116.25,113.67,114.76,104.16,"7,645,500"
2022-07-25,115.84,116.46,114.77,115.22,104.58,"9,394,000"
2022-07-26,114.58,115.58,113.03,113.42,102.94,"10,675,100"
2022-07-27,114.01,115.74,113.3,115.24,104.59,"9,337,400"
2022-07-28,115.25,115.98,113.53,114.81,104.2,"10,384,800"
2022-07-29,115.59,116.5,114.79,115.36,104.7,"12,944,500"
2022-08-01,114.5,115.11,113.07,114.21,103.66,"14,740,400"
2022-08-02,113.92,114.4,112.27,112.43,102.04,"14,942,900"
2022-08-03,113.45,114.1,111.71,113.61,103.11,"14,394,500"
2022-08-04,112.85,113.32,111.02,112.36,101.98,"18,033,900"
2022-08-05,112.53,116.19,112.05,115.76,105.07,"14,174,600"
2022-08-08,116.25,116.7,114.18,114.35,103.79,"10,332,500"
2022-08-09,114.75,115.99,114.37,115.38,104.72,"10,233,800"
2022-08-10,117.96,119.37,117.5,118.39,107.45,"12,847,300"
2022-08-11,119.9,121.2,119.31,120.14,109.04,"11,684,900"
2022-08-12,120.67,122.25,119.44,122.13,110.85,"9,906,700"
2022-08-15,121.14,122.72,120.6,122.46,111.15,"8,456,200"
2022-08-16,122.29,124.24,121.87,123.63,112.21,"9,555,000"
2022-08-17,122.3,123.16,121.69,122.59,111.27,"8,149,300"
2022-08-18,122.24,122.47,120.55,121.64,110.4,"9,531,800"
2022-08-19,120.62,120.99,118.11,118.63,107.67,"13,464,500"
2022-08-22,116.75,117.16,115.5,116.67,105.89,"8,967,600"
2022-08-23,116.69,117.29,115.38,115.52,104.85,"7,607,000"
2022-08-24,115.29,116.41,114.45,115.8,105.1,"9,771,300"
2022-08-25,116.16,118.74,115.68,118.55,107.6,"10,758,900"
2022-08-26,119.46,119.99,114.6,114.67,104.08,"11,276,200"
2022-08-29,114.0,114.86,113.46,114.39,103.82,"8,117,300"
2022-08-30,115.0,115.58,113.36,114.41,103.84,"10,745,400"
2022-08-31,114.48,115.03,113.34,113.73,103.22,"10,738,300"
2022-09-01,113.29,114.63,111.91,114.51,103.93,"9,979,800"
